product_names,prices,links,ratings,reviews
"McAfee Total Protection | 3 Device | Antivirus Internet Security Software | VPN, Password Manager, Dark Web Monitoring | 1 Year Subscription | Key Card ",24.,https://www.amazon.com//McAfee-Total-Protection-Device-Activation/dp/B07CCK6KV5/ref=sr_1_11?dib=eyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo&dib_tag=se&qid=1715375230&s=software-intl-ship&sr=1-11,4.3,"4,120"
"McAfee Total Protection 2024 | 3 Device | Cybersecurity Software Includes Antivirus, Secure VPN, Password Manager, Dark Web Monitoring | Download ",24.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo4NDA4NzIwMjAzNTc4NzIwOjE3MTUzNzUyMzE6c3BfbXRmX2Jyb3dzZToyMDAxMTg1OTQ4NjYxOTg6OjA6Og&url=%2FMcAfee-Protection-Exclusive-Monitoring-Subscription%2Fdp%2FB0BB2N69J8%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo%26dib_tag%3Dse%26qid%3D1715375230%26s%3Dsoftware-intl-ship%26sr%3D1-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,4.1,"4,525"
"McAfee Total Protection 2024 | 1 Device | Antivirus Internet Security Software | VPN, Password Manager, Dark Web Monitoring | Amazon Exclusive | 1 Year Subscription | Key Card ",17.,https://www.amazon.com//McAfee-Protection-Exclusive-Monitoring-Subscription/dp/B0B9WQSJ4L/ref=sr_1_13?dib=eyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo&dib_tag=se&qid=1715375230&s=software-intl-ship&sr=1-13,3.4,10
McAfee AntiVirus Protection | 1 PC (Windows)| Internet Security Software | 1 Year Subscription | Key Card ,14.,https://www.amazon.com//McAfee-AntiVirus-Activation-Code-Mail/dp/B07C49TPDY/ref=sr_1_14?dib=eyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo&dib_tag=se&qid=1715375230&s=software-intl-ship&sr=1-14,4.2,757
"McAfee Total Protection| 10 Device | Antivirus Internet Security Software | VPN, Password Manager, Dark Web Monitoring & Parental Controls | 1-Year Subscription | Key Card ",34.,https://www.amazon.com//McAfee-Total-Protection-Device-Activation/dp/B07CG3WDZL/ref=sr_1_15?dib=eyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo&dib_tag=se&qid=1715375230&s=software-intl-ship&sr=1-15,4.3,"4,120"
[Old Version] McAfee Live Safe | Unlimited Devices | Antivirus Internet and Identity Security Software | 1 Year Subscription | Key Card ,49.,https://www.amazon.com//McAfee-LiveSafe-Activation-Code-Mail/dp/B07C62STNY/ref=sr_1_16?dib=eyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo&dib_tag=se&qid=1715375230&s=software-intl-ship&sr=1-16,4.1,67
"Norton AntiVirus Plus 2024, Antivirus software for 1 Device with Auto-Renewal - Includes Password Manager, Smart Firewall and PC Cloud Backup [Download] ",19.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo4NDA4NzIwMjAzNTc4NzIwOjE3MTUzNzUyMzE6c3BfbXRmX2Jyb3dzZTozMDAxMDcwOTQxMTU0MDI6OjA6Og&url=%2FNEW-Norton-AntiVirus-Plus-Antivirus%2Fdp%2FB07Q69X7XL%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo%26dib_tag%3Dse%26qid%3D1715375230%26s%3Dsoftware-intl-ship%26sr%3D1-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,3.9,"2,927"
McAfee Internet Security | 3 Device | Antivirus Software | Password Manager | Key Card ,24.,https://www.amazon.com//McAfee-Internet-Security-Device-Activation/dp/B07C62SWDJ/ref=sr_1_18?dib=eyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo&dib_tag=se&qid=1715375230&s=software-intl-ship&sr=1-18,4.0,298
BullGuard Internet Security 2020 | 3 Devices for 1 Year ,33.,https://www.amazon.com//BullGuard-Internet-Security-2020-Devices/dp/B085M8C8T4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo&dib_tag=se&qid=1715375230&s=software-intl-ship&sr=1-19,,
"BullGuard Premium Protection 2018 Download Key Card, 1 Year (10-Users) ",54.,https://www.amazon.com//BullGuard-Premium-Protection-Download-10-Users/dp/B075QBL2GP/ref=sr_1_20?dib=eyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo&dib_tag=se&qid=1715375230&s=software-intl-ship&sr=1-20,2.5,2
Symantec Protection Suite v.4.0 Enterprise Edition - Media Only ,7.,https://www.amazon.com//Symantec-Protection-Suite-v-4-0-Enterprise/dp/B005EPSD96/ref=sr_1_21?dib=eyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo&dib_tag=se&qid=1715375230&s=software-intl-ship&sr=1-21,,
"Malwarebytes Premium | 1 Year, 10 Device | PC, Mac, Android [Online Code] ",99.,https://www.amazon.com//sspa/click?ie=UTF8&spc=MTo4NDA4NzIwMjAzNTc4NzIwOjE3MTUzNzUyMzE6c3BfYnRmX2Jyb3dzZToyMDAwNzU2NjY2NjA0OTg6OjA6Og&url=%2FMalwarebytes-Premium-Device-Android-Online%2Fdp%2FB089WJMQM2%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.nOHfGZCvjPGdmcpK0OOrJZtw9B6hEK0DAmSZZY31nk00HwpbOmEAVbTMqFNA6oTj9DFobPI0lJq02hjDzbgMsdvVvl9XxrdfO2BqXtnZ6YEi_tT-yAAak3LMiq-T_Fgh6-PBq13Mu207JJHE_LFuSfXF21PhHenq37gEdzszDyJbQjaEDEmEU-Hhlg0F87lAR1j1pPn3lSsWy-KbvphaHG04FNF2XciyqC9Nu_p1GCA.CRbnn4x7fETsNAnZRIHkLUFAaACwmoHcYu1k0AJBdXo%26dib_tag%3Dse%26qid%3D1715375230%26s%3Dsoftware-intl-ship%26sr%3D1-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,4.6,39
"Business Upgrade, 5-25U, 12 M ",22.,https://www.amazon.com//Business-Upgrade-5-25U-12-M/dp/B000LXLGM2/ref=sr_1_17?dib=eyJ2IjoiMSJ9.wSZO-FGVJbuO4XEdQ_MLmdrtlfGg71T_o27FB1Js48HGjHj071QN20LucGBJIEps.QIa6rP394J_WznyuYApu4-Wr0Y-FQdE6urUMF_oR9EA&dib_tag=se&qid=1715375233&s=software-intl-ship&sr=1-17&xpid=JKZ1-xRWNOjit,,
"NordVPN Plus — 1-Year VPN & Cybersecurity Software Subscription for NordVPN and NordPass — Protect Your Internet Activities, Block Online Threats, and Safely Manage Passwords | PC/Mac/Mobile ",84.,https://www.amazon.com//NordVPN-Plus-Cybersecurity-Subscription-Activities/dp/B0CTHY9GCB/ref=sr_1_18?dib=eyJ2IjoiMSJ9.wSZO-FGVJbuO4XEdQ_MLmdrtlfGg71T_o27FB1Js48HGjHj071QN20LucGBJIEps.QIa6rP394J_WznyuYApu4-Wr0Y-FQdE6urUMF_oR9EA&dib_tag=se&qid=1715375233&s=software-intl-ship&sr=1-18&xpid=JKZ1-xRWNOjit,,
[Old Version] McAfee Safe Connect VPN 2022 | 5 Device | Internet Security and Privacy Software | Windows/Mac/ChromeOS/Android/iOS | 1 Year Subscription | Key Card ,,https://www.amazon.com//McAfee-Safe-Connect-Premium-Activation/dp/B082JSV6RH/ref=sr_1_19?dib=eyJ2IjoiMSJ9.wSZO-FGVJbuO4XEdQ_MLmdrtlfGg71T_o27FB1Js48HGjHj071QN20LucGBJIEps.QIa6rP394J_WznyuYApu4-Wr0Y-FQdE6urUMF_oR9EA&dib_tag=se&qid=1715375233&s=software-intl-ship&sr=1-19&xpid=JKZ1-xRWNOjit,1.0,1
