product_names,prices,links,ratings,reviews
Emtec Click Secure B120 USB 3.2 Flash Drive 256 GB - Encryption software AES 256 - Read speed 100 MB/s - Black ,26.,https://www.amazon.com//Emtec-ECMMD256GB123-EMTEC/dp/B08R66J4V2/ref=sr_1_561?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-561&xpid=6WPKxhuQjC3j5,4.0,15
CCS26467 - Compucessory Password Protected USB Flash Drives ,11.,https://www.amazon.com//Compucessory-CCS26467-Password-Protected-Drives/dp/B00B7WO2WW/ref=sr_1_562?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-562&xpid=6WPKxhuQjC3j5,3.5,24
"V78GB USB 2.0 Flash Drive 3 Pack Combo - with Retractable USB Connector, Black ",7.,https://www.amazon.com//V78GB-Flash-Drive-Pack-Combo/dp/B07D5J93CF/ref=sr_1_563?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-563&xpid=6WPKxhuQjC3j5,4.3,2
Oyen Digital Mobius Pro 5C 5-Bay USB-C External Drive Enclosure (3N5-C-M) ,189.,https://www.amazon.com//Mobius-5-Bay-USB-C-External-Enclosure/dp/B07ND3JNZ6/ref=sr_1_564?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-564&xpid=6WPKxhuQjC3j5,3.9,104
"Corsair CMFSL3X1-32GB Flash Voyager Slider X1 32GB USB 3.0 Flash Drive , Black ",14.,https://www.amazon.com//Corsair-Flash-Voyager-Slider-Drive/dp/B00S89EGT6/ref=sr_1_565?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-565&xpid=6WPKxhuQjC3j5,4.4,259
G-Technology 1TB G-DRIVE ev ATC Portable External Hard Drive with tethered Thunderbolt cable - All-Terrain Drive Solution - 0G03586-1 ,198.,https://www.amazon.com//G-Technology-Portable-External-tethered-Thunderbolt/dp/B00SIJHO9K/ref=sr_1_566?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-566&xpid=6WPKxhuQjC3j5,3.5,38
"Cute Flash Drive, USB 2.0 Waterproof Thumb Drive Memory Stick Small Size Cartoon Novelty Data Storage Pen Drive Jump Drive Gift, Musician Style ",,https://www.amazon.com//BATBI-Cartoon-Musician-Waterproof-Computer/dp/B0BM45356G/ref=sr_1_567?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-567&xpid=6WPKxhuQjC3j5,4.8,21
"QNAP TS-h1887XU-RP-E2336-32G-US 18 Bay 2U Rackmount Hybrid NAS with Intel® Xeon® Processor, Dual 10GbE, ZFS Storage for Virtualization and Data-Intensive Enterprise Applications ","4,599.",https://www.amazon.com//QNAP-TS-h1887XU-RP-E2336-32G-US-Virtualization-Data-Intensive-Applications/dp/B0BH8DCHW2/ref=sr_1_571?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-571&xpid=6WPKxhuQjC3j5,2.0,1
"Kodak EKMMD128GK103 - USB Drive 3.2/3.1/3.0-128 GB, 128 Go - Classic Serie - K100 Model - Black mat casing with a Transparent Yellow Neck + a Cap ",12.,https://www.amazon.com//Kodak-EKMMD128GK103-3-0-128-Classic-Transparent/dp/B01FZPDJKC/ref=sr_1_572?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-572&xpid=6WPKxhuQjC3j5,4.4,57
"Transcend 1TB MTE115S NVMe Internal SSD - Gen3 x4 PCIe M.2 2280, Up to 3,200MB/s - TS1TMTE115S ",103.,https://www.amazon.com//Transcend-1TB-MTE115S-NVMe-Internal/dp/B0C5Y5K2K3/ref=sr_1_573?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-573&xpid=6WPKxhuQjC3j5,3.1,2
Verbatim 8GB USB 3.0 Store 'n' Go V3 Flash Drive - Cap-Less & PC / Mac Compatible - Gray ,6.,https://www.amazon.com//Verbatim-8GB-Store-Flash-Drive/dp/B007LLYBRO/ref=sr_1_574?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-574&xpid=6WPKxhuQjC3j5,4.5,131
EMTEC 32GB-Wonderwoman DC Comics Collector USB 2.0 3D Soft Touch Gum Flash Drive ,11.,https://www.amazon.com//Emtec-Comics-Wonderwoman-Flash-Drive/dp/B09JW2Y9XB/ref=sr_1_575?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-575&xpid=6WPKxhuQjC3j5,3.2,9
PNY CS2241 500GB M.2 NVMe Gen4 x4 Internal Solid State Drive (SSD) - M280CS2241-500-RB ,48.,https://www.amazon.com//PNY-CS2241-500GB-Internal-Solid/dp/B0BYLG5NCZ/ref=sr_1_576?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-576&xpid=6WPKxhuQjC3j5,4.7,89
"CORSAIR Flash Voyager USB 3.0 1TB, Black ",159.,https://www.amazon.com//CORSAIR-Flash-Voyager-USB-3-0/dp/B084XPFQKN/ref=sr_1_577?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-577&xpid=6WPKxhuQjC3j5,4.3,32
Transcend TS480GJDM855 480GB JetDrive 855 Thunderbolt NVMe PCIe Gen 3x4 Portable SSD Solid State Drive with Enclosure ,255.,https://www.amazon.com//Transcend-TS480GJDM855-480GB-JetDrive-Solid/dp/B07DCJW2QP/ref=sr_1_578?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-578&xpid=6WPKxhuQjC3j5,4.4,786
Lenovo ThinkCentre M75s Gen 2 11R8004HUS Desktop Computer - AMD Ryzen 3 PRO 5350G Quad-core (4 Core) 4 GHz - 8 GB RAM DDR4 SDRAM - 256 GB M.2 PCI Express NVMe x4 SSD - Small Form Factor - Black ,629.,https://www.amazon.com//Lenovo-ThinkCentre-Desktop-Computer-Windows/dp/B0CCWYQ3BL/ref=sr_1_579?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-579&xpid=6WPKxhuQjC3j5,,
HPE Enterprise Hard Drive - Hot-Swap Black (870753-B21) ,129.,https://www.amazon.com//HPE-Enterprise-Hard-Drive-870753-B21/dp/B06XD3WMQB/ref=sr_1_580?dib=eyJ2IjoiMSJ9.rOZl887u-O0-jaSCWalMAVuOGLymIMVRhk_I56ecDMr2O1AJKAHQbX_KYxDEnsT9vudhOHwgnxzMUoEPX4MOyRlXLAG6Ta370E4Vzp-GZ4N0nthJXcOXgt0q3i5eMTRaSaJI78kuhx9Iag-xxXg7NZJHoavF_kaVIEtrWDFJy2gMivGZLa1UOGbSJRwixWMWc7ZcltDrR60By0yKdjJ0-avPoXn68ZBlEcu8tYrHtlR42bxdViWGYdAfgHKhDOJB13Iju3qHWzarcE2vjLfdJOaOIw8k1MXDh368qkw6ZcI.6_ijBe9n9aYwxal9NavSyAemsYW3jns7rJSb1cSEbPc&dib_tag=se&qid=1715635117&s=computers-intl-ship&sr=1-580&xpid=6WPKxhuQjC3j5,5.0,1
Verbatim Officially Licensed Limited Edition 32GB Demon Slayer: Kimetsu no Yaiba Thumb Drive - Inosuke Hashibira - Anime Design USB 3.0 Flash Drive ,15.,https://www.amazon.com//Verbatim-Officially-Licensed-Limited-Slayer/dp/B0B5HQNPWS/ref=sr_1_579?dib=eyJ2IjoiMSJ9.f_1d0pe7MX74ZTGr7jKp_9Jkl1SQVcCftr0A1RVEIjO0YYGoU4fQ_fjiq0J3yYrPI1NapCKbe4eH0tOqBAeNG04RnpEtRjZ9xI8eDkW4kWWpkQ6vkGE0NQQF7ahTedRIg5tkDZxVruYpZnU9XXnfBHJnLR-RoezKyYc0ZrFDmZ9aIGZgqdT6MSgWVt8aR2WjxJPkW26IgjVH2HAfWHJZWZIH3qqfOAoHhvWBVlAluL94PSqvH2ErTiL94z3ccJV3TNjT5cUCf0BJ7Bf-o4umkRSBkVnSG-o_vxdMe6UedDQ.XcVP6ZEdDHUStSMtKG9km085v7I_Qu40gdKaQ6urRd4&dib_tag=se&qid=1715635121&s=computers-intl-ship&sr=1-579&xpid=6WPKxhuQjC3j5,4.7,34
Apricorn 22TB Aegis Padlock DT 256-Bit Encrypted USB 3.0 Hard Drive (ADT-3PL256-22TB) ,"1,279.",https://www.amazon.com//Apricorn-Padlock-256-Bit-Encrypted-ADT-3PL256-22TB/dp/B0CF47HLQP/ref=sr_1_580?dib=eyJ2IjoiMSJ9.f_1d0pe7MX74ZTGr7jKp_9Jkl1SQVcCftr0A1RVEIjO0YYGoU4fQ_fjiq0J3yYrPI1NapCKbe4eH0tOqBAeNG04RnpEtRjZ9xI8eDkW4kWWpkQ6vkGE0NQQF7ahTedRIg5tkDZxVruYpZnU9XXnfBHJnLR-RoezKyYc0ZrFDmZ9aIGZgqdT6MSgWVt8aR2WjxJPkW26IgjVH2HAfWHJZWZIH3qqfOAoHhvWBVlAluL94PSqvH2ErTiL94z3ccJV3TNjT5cUCf0BJ7Bf-o4umkRSBkVnSG-o_vxdMe6UedDQ.XcVP6ZEdDHUStSMtKG9km085v7I_Qu40gdKaQ6urRd4&dib_tag=se&qid=1715635121&s=computers-intl-ship&sr=1-580&xpid=6WPKxhuQjC3j5,,
SOLIDIGM D7-P5520 1.92 TB Solid State Drive - E1.S - EDSFF Internal - PCI Express NVMe (PCI Express NVMe 4.0 x4) ,475.,https://www.amazon.com//Intel-SOLIDIGM-SSDPF2KX019T1M1-D7-P5520-PCIE4-0X4/dp/B0B6Z6N9BG/ref=sr_1_581?dib=eyJ2IjoiMSJ9.f_1d0pe7MX74ZTGr7jKp_9Jkl1SQVcCftr0A1RVEIjO0YYGoU4fQ_fjiq0J3yYrPI1NapCKbe4eH0tOqBAeNG04RnpEtRjZ9xI8eDkW4kWWpkQ6vkGE0NQQF7ahTedRIg5tkDZxVruYpZnU9XXnfBHJnLR-RoezKyYc0ZrFDmZ9aIGZgqdT6MSgWVt8aR2WjxJPkW26IgjVH2HAfWHJZWZIH3qqfOAoHhvWBVlAluL94PSqvH2ErTiL94z3ccJV3TNjT5cUCf0BJ7Bf-o4umkRSBkVnSG-o_vxdMe6UedDQ.XcVP6ZEdDHUStSMtKG9km085v7I_Qu40gdKaQ6urRd4&dib_tag=se&qid=1715635121&s=computers-intl-ship&sr=1-581&xpid=6WPKxhuQjC3j5,,
Emtec 1TB X210 Elite SATA III Portable Solid State Drive (SSD) with NAND Technology ECSSD1TX210 ,77.,https://www.amazon.com//Emtec-Elite-Portable-Technology-ECSSD1TX210/dp/B096BLXQP2/ref=sr_1_582?dib=eyJ2IjoiMSJ9.f_1d0pe7MX74ZTGr7jKp_9Jkl1SQVcCftr0A1RVEIjO0YYGoU4fQ_fjiq0J3yYrPI1NapCKbe4eH0tOqBAeNG04RnpEtRjZ9xI8eDkW4kWWpkQ6vkGE0NQQF7ahTedRIg5tkDZxVruYpZnU9XXnfBHJnLR-RoezKyYc0ZrFDmZ9aIGZgqdT6MSgWVt8aR2WjxJPkW26IgjVH2HAfWHJZWZIH3qqfOAoHhvWBVlAluL94PSqvH2ErTiL94z3ccJV3TNjT5cUCf0BJ7Bf-o4umkRSBkVnSG-o_vxdMe6UedDQ.XcVP6ZEdDHUStSMtKG9km085v7I_Qu40gdKaQ6urRd4&dib_tag=se&qid=1715635121&s=computers-intl-ship&sr=1-582&xpid=6WPKxhuQjC3j5,4.5,218
"Transcend 2TB External, Portable, Military Drop Test Certified SSD ESD360C USB 20Gbps Type C TS2TESD360C ",121.,https://www.amazon.com//Transcend-External-Portable-Certified-TS2TESD360C/dp/B0CRZF1HSR/ref=sr_1_583?dib=eyJ2IjoiMSJ9.f_1d0pe7MX74ZTGr7jKp_9Jkl1SQVcCftr0A1RVEIjO0YYGoU4fQ_fjiq0J3yYrPI1NapCKbe4eH0tOqBAeNG04RnpEtRjZ9xI8eDkW4kWWpkQ6vkGE0NQQF7ahTedRIg5tkDZxVruYpZnU9XXnfBHJnLR-RoezKyYc0ZrFDmZ9aIGZgqdT6MSgWVt8aR2WjxJPkW26IgjVH2HAfWHJZWZIH3qqfOAoHhvWBVlAluL94PSqvH2ErTiL94z3ccJV3TNjT5cUCf0BJ7Bf-o4umkRSBkVnSG-o_vxdMe6UedDQ.XcVP6ZEdDHUStSMtKG9km085v7I_Qu40gdKaQ6urRd4&dib_tag=se&qid=1715635121&s=computers-intl-ship&sr=1-583&xpid=6WPKxhuQjC3j5,,
"Pen Drive Cruzer Blade, SanDisk, Pendrives, Black ",8.,https://www.amazon.com//SDCZ50016GB35-SanDisk-Cruzer-Blade-SDCZ50-016G-B35/dp/B004I2N5AS/ref=sr_1_584?dib=eyJ2IjoiMSJ9.f_1d0pe7MX74ZTGr7jKp_9Jkl1SQVcCftr0A1RVEIjO0YYGoU4fQ_fjiq0J3yYrPI1NapCKbe4eH0tOqBAeNG04RnpEtRjZ9xI8eDkW4kWWpkQ6vkGE0NQQF7ahTedRIg5tkDZxVruYpZnU9XXnfBHJnLR-RoezKyYc0ZrFDmZ9aIGZgqdT6MSgWVt8aR2WjxJPkW26IgjVH2HAfWHJZWZIH3qqfOAoHhvWBVlAluL94PSqvH2ErTiL94z3ccJV3TNjT5cUCf0BJ7Bf-o4umkRSBkVnSG-o_vxdMe6UedDQ.XcVP6ZEdDHUStSMtKG9km085v7I_Qu40gdKaQ6urRd4&dib_tag=se&qid=1715635121&s=computers-intl-ship&sr=1-584&xpid=6WPKxhuQjC3j5,4.6,371
"Kodak K100 64GB USB 2.0 Flash Drive,Black /Red ",14.,https://www.amazon.com//Kodak-K100-64GB-Flash-Drive/dp/B01FZPD3LW/ref=sr_1_585?dib=eyJ2IjoiMSJ9.f_1d0pe7MX74ZTGr7jKp_9Jkl1SQVcCftr0A1RVEIjO0YYGoU4fQ_fjiq0J3yYrPI1NapCKbe4eH0tOqBAeNG04RnpEtRjZ9xI8eDkW4kWWpkQ6vkGE0NQQF7ahTedRIg5tkDZxVruYpZnU9XXnfBHJnLR-RoezKyYc0ZrFDmZ9aIGZgqdT6MSgWVt8aR2WjxJPkW26IgjVH2HAfWHJZWZIH3qqfOAoHhvWBVlAluL94PSqvH2ErTiL94z3ccJV3TNjT5cUCf0BJ7Bf-o4umkRSBkVnSG-o_vxdMe6UedDQ.XcVP6ZEdDHUStSMtKG9km085v7I_Qu40gdKaQ6urRd4&dib_tag=se&qid=1715635121&s=computers-intl-ship&sr=1-585&xpid=6WPKxhuQjC3j5,,
"Transcend TS512GMTE400S 512GB NVMe M.2 PCIe Gen3x4 42mm Internal SSD with Speeds up to 2,000MB/s ",65.,https://www.amazon.com//Transcend-512GB-MTE400S-NVMe-Internal/dp/B0BSFRCV44/ref=sr_1_586?dib=eyJ2IjoiMSJ9.f_1d0pe7MX74ZTGr7jKp_9Jkl1SQVcCftr0A1RVEIjO0YYGoU4fQ_fjiq0J3yYrPI1NapCKbe4eH0tOqBAeNG04RnpEtRjZ9xI8eDkW4kWWpkQ6vkGE0NQQF7ahTedRIg5tkDZxVruYpZnU9XXnfBHJnLR-RoezKyYc0ZrFDmZ9aIGZgqdT6MSgWVt8aR2WjxJPkW26IgjVH2HAfWHJZWZIH3qqfOAoHhvWBVlAluL94PSqvH2ErTiL94z3ccJV3TNjT5cUCf0BJ7Bf-o4umkRSBkVnSG-o_vxdMe6UedDQ.XcVP6ZEdDHUStSMtKG9km085v7I_Qu40gdKaQ6urRd4&dib_tag=se&qid=1715635121&s=computers-intl-ship&sr=1-586&xpid=6WPKxhuQjC3j5,4.5,99
HPE Midline Hard Drive 2 TB SAS 12Gb/S Black (872485-B21) ,266.,https://www.amazon.com//Hpe-Midline-Drive-Black-872485-B21/dp/B0732QT7LT/ref=sr_1_587?dib=eyJ2IjoiMSJ9.f_1d0pe7MX74ZTGr7jKp_9Jkl1SQVcCftr0A1RVEIjO0YYGoU4fQ_fjiq0J3yYrPI1NapCKbe4eH0tOqBAeNG04RnpEtRjZ9xI8eDkW4kWWpkQ6vkGE0NQQF7ahTedRIg5tkDZxVruYpZnU9XXnfBHJnLR-RoezKyYc0ZrFDmZ9aIGZgqdT6MSgWVt8aR2WjxJPkW26IgjVH2HAfWHJZWZIH3qqfOAoHhvWBVlAluL94PSqvH2ErTiL94z3ccJV3TNjT5cUCf0BJ7Bf-o4umkRSBkVnSG-o_vxdMe6UedDQ.XcVP6ZEdDHUStSMtKG9km085v7I_Qu40gdKaQ6urRd4&dib_tag=se&qid=1715635121&s=computers-intl-ship&sr=1-587&xpid=6WPKxhuQjC3j5,,
