product_names,prices,links,ratings,reviews
"MSI Katana 17 Gaming Laptop: 13th Gen Intel Core i7, GeForce RTX 4060, 17.3"" 144Hz FHD Display, 32GB DDR5, 1TB NVMe SSD, USB-Type C, Cooler Boost 5, Win11 Home: Black B13VFK-835US ","1,399.",https://www.amazon.com//MSI-Katana-Gaming-Laptop-B13VFK-835US/dp/B0CG7NVGQ2/ref=sr_1_36?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-36&xpid=y1Jdl9069ey2i,4.3,413
"Acer Aspire TC-1780-UA92 Desktop | 13th Gen Intel Core i5-13400 Processor | 8GB 3200MHz DDR4 | 512GB M.2 SSD | SD Card Reader | Intel Wi-Fi 6E AX211 | Windows 11 Home, Black ",479.,https://www.amazon.com//TC-1780-UA92-Desktop-i5-13400-10-Core-Processor/dp/B0C6YQN12S/ref=sr_1_37?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-37&xpid=y1Jdl9069ey2i,4.3,891
"ASUS Chromebox 5 with Intel® Celeron 7305 Processor, 4GB Memory, M.2 128G NVMe SSD, Dual HDMI, one DP, Gigabit LAN, WiFi 6E, Thunderbolt ™ 4, Chrome OS, VESA Mount,BLACK ",273.,https://www.amazon.com//ASUS-Chromebox-Celeron-Processor-Thunderbolt/dp/B0BWPRFF5S/ref=sr_1_38?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-38&xpid=y1Jdl9069ey2i,4.3,276
"ASUS Zenbook 14 Flip OLED Laptop, 14â€ OLED Touch Display, Intel Evo Platform, Intel Core i7-1360P CPU, Intel Iris Xe Graphics, 16GB RAM, 1TB SSD, Windows 11 Home, Ponder Blue, UP3404VA-DS74T ","1,199.",https://www.amazon.com//ASUS-Platform-i7-1360P-Graphics-UP3404VA-DS74T/dp/B0C839RTS1/ref=sr_1_39?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-39&xpid=y1Jdl9069ey2i,4.4,41
"Lenovo IdeaPad 3i Chromebook, 15.6” FHD Display, Intel Celeron N4500, 8GB RAM, 64GB eMMC, 1920x1080 px, 720p Camera, Chrome OS, Abyss Blue ",299.,https://www.amazon.com//Lenovo-3i-Chromebook-Everyday-Notebook/dp/B0BSJ46KY9/ref=sr_1_40?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-40&xpid=y1Jdl9069ey2i,4.3,238
"ASUS TUF Gaming A17 (2023) Gaming Laptop, 17.3” FHD 144Hz Display, GeForce RTX 4050, AMD Ryzen 9 7940HS, 16GB DDR5, 1TB PCIe 4.0 SSD, Wi-Fi 6, Windows 11, FA707XU-EH94 ","1,099.",https://www.amazon.com//ASUS-Display-GeForce-Windows-FA707XU-EH94/dp/B0CKVD7VBR/ref=sr_1_41?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-41&xpid=y1Jdl9069ey2i,4.1,36
"acer Swift Go 14 Intel Evo Thin & Light Laptop | 14"" OLED 2880 x 1800 90Hz Display | Unlock AI Experiences | Intel Core Ultra 7 Processor 155H | Intel ARC | 16GB LPDDR5X | 1TB SSD | SFG14-72-72YK ",799.,https://www.amazon.com//acer-Display-Experiences-Processor-SFG14-72-72YK/dp/B0CNDX49H6/ref=sr_1_42?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-42&xpid=y1Jdl9069ey2i,4.3,197
"ASUS TUF Gaming A15 (2023) Gaming Laptop, 15.6” FHD 144Hz Display, GeForce RTX 4070, AMD Ryzen 7 7940HS, 16GB DDR5, 1TB PCIe SSD, Wi-Fi 6, Windows 11, FA507XI-EH94(Mecha Gray) ","1,399.",https://www.amazon.com//ASUS-Display-GeForce-Windows-FA507XI-EH94/dp/B0CJS1RQ2W/ref=sr_1_43?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-43&xpid=y1Jdl9069ey2i,4.5,133
"Lenovo Tab M10 Plus (3rd Gen) - 2022 - Long Battery Life - 10"" FHD - Front & Rear 8MP Camera - 4GB Memory - 128GB Storage - Android 12 or later (Grey) ",169.,https://www.amazon.com//Lenovo-Tab-M10-Plus-Tablet/dp/B09TPY1PZZ/ref=sr_1_44?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-44&xpid=y1Jdl9069ey2i,4.4,362
"ASUS TUF Gaming F15 (2023) Gaming Laptop, 15.6” FHD 144Hz, 100% sRGB Display, GeForce RTX 4050, Intel Core i5-13500H, 16GB DDR4, 512GB PCIe SSD Gen 4, Wi-Fi 6, Windows 11, FX507VU-ES53 ",999.,https://www.amazon.com//ASUS-Display-GeForce-i5-13500H-FX507VU-ES53/dp/B0C4Q977TD/ref=sr_1_45?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-45&xpid=y1Jdl9069ey2i,4.5,43
"ASUS TUF Gaming F17 (2024) Gaming Laptop, 17.3” FHD 144Hz IPS-Level Display, NVIDIA® GeForce RTX™ 3050, Intel® Core™ i5-12500H, 8GB DDR4, 1TB PCIe Gen3 SSD, Wi-Fi 6, Windows 11, FX707ZC-ES52 ",799.,https://www.amazon.com//ASUS-IPS-Level-Display-i5-12500H-FX707ZC-ES52/dp/B0CRD335BV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-46&xpid=y1Jdl9069ey2i,4.4,213
"SAMSUNG Galaxy Tab S6 Lite 10.4"" 128GB Android Tablet, LCD Screen, S Pen Included, Slim Metal Design, AKG Dual Speakers, 8MP Rear Camera, Long Lasting Battery, US Version, 2022, Chiffon Rose ",429.,https://www.amazon.com//SAMSUNG-Android-Lasting-Included-Speakers/dp/B09WYXXP5K/ref=sr_1_47?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-47&xpid=y1Jdl9069ey2i,4.7,"7,675"
"Lenovo Legion 5i Gaming Laptop, NVIDIA GeForce RTX 4070 8G, 16” WQXGA Display, Intel Core i7-14650HX, 32GB RAM, 512GB SSD, 2560x1600 px, Windows 11, Luna Grey ","1,499.",https://www.amazon.com//Lenovo-GeForce-Display-i7-14650HX-2560x1600/dp/B0CVLFS7WP/ref=sr_1_48?dib=eyJ2IjoiMSJ9.l1enUCrKCLICZopAMRjorDJI5RKfssGdk0k8Z7Yg7BK99k5wA9hsfZQEt5qEu98P1dRjtaQBDbfdeZSDRdMjVj6usb-ZKNXHE4C2aNF61jXGMAirC0e-kzxfqNrPpV3hNqaTsFcru7nLUNI66T7LNNlY0r2EBMaAM_0BotDbKFFYHmo2EnZmPr9UcAMRcNpQXSfmMCqWeNVyf6e15uqcqEwLuRSGuItqblQ77pxFx65L6oXpllIriqKsrCv89WX5ZqODBF0v9mjGdC4y4BI_XsQU6Ip1Y8wWTKvOYqQveNw.ht7d5c3ck680J1w08BJWTonoGXxUr_-KB8cbdQrF3DY&dib_tag=se&qid=1715626502&s=computers-intl-ship&sr=1-48&xpid=y1Jdl9069ey2i,5.0,2
